CONGRESS 2012 to 2020 in NEW YORK
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,North Carolina,N/A,2014,District 2,2,20120101,"122,128","Ellmers, Renee",Incumbent,"85,479","Aiken, Clay",Challenger,N/A,N/A,N/A,N/A,N/A,"36,649",R,.00,58.83,41.17,
House,North Carolina,N/A,2012,District 2,2,20120101,"174,066","Ellmers, Renee",Incumbent,"128,973","Wilkins, Steve",Challenger,Libertarian,"8,358","Irving, Brian",Challenger,N/A,"45,093",R,2.68,57.44,42.56,
House,North Carolina,N/A,2018,District 3,3,20120101,"187,901","Jones, Walter B. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"187,901",R,.00,100.00,.00,
House,North Carolina,N/A,2016,District 3,3,20120101,"217,531","Jones, Walter B. Jr.",Incumbent,"106,170","Reeves, Ernest Tyrone",Challenger,N/A,N/A,N/A,N/A,N/A,"111,361",R,.00,67.20,32.80,
House,North Carolina,N/A,2014,District 3,3,20120101,"139,415","Jones, Walter B. Jr.",Incumbent,"66,182","Adame, Marshall",Challenger,N/A,N/A,N/A,N/A,N/A,"73,233",R,.00,67.81,32.19,
House,North Carolina,N/A,2012,District 3,3,20120101,"195,571","Jones, Walter B. Jr.",Incumbent,"114,314","Anderson, Erik",Challenger,N/A,N/A,N/A,N/A,N/A,"81,257",R,.00,63.11,36.89,
House,North Carolina,N/A,2018,District 4,4,20120101,"82,052","Loor, Steve Von",Challenger,"247,067","Price, David E.",Incumbent,Libertarian,"12,284","Howe, Barbara",Challenger,N/A,"165,015",D,3.60,24.93,75.07,
House,North Carolina,N/A,2016,District 4,4,20120101,"130,161","Googe, Sue",Challenger,"279,380","Price, David E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"149,219",D,.00,31.78,68.22,
House,North Carolina,N/A,2014,District 4,4,20120101,"57,416","Wright, Paul",Challenger,"169,946","Price, David E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"112,530",D,.00,25.25,74.75,
House,North Carolina,N/A,2012,District 4,4,20120101,"88,951","D'Annunzio, Tim",Challenger,"259,534","Price, David E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"170,583",D,.00,25.53,74.47,
House,North Carolina,N/A,2018,District 5,5,20120101,"159,917","Foxx, Virginia Ann",Incumbent,"120,468","Adams, Denise",Challenger,N/A,N/A,N/A,N/A,N/A,"39,449",R,.00,57.03,42.97,
House,North Carolina,N/A,2016,District 5,5,20120101,"207,625","Foxx, Virginia Ann",Incumbent,"147,887","Brannon, Joshua",Challenger,N/A,N/A,N/A,N/A,N/A,"59,738",R,.00,58.40,41.60,
House,North Carolina,N/A,2014,District 5,5,20120101,"139,279","Foxx, Virginia Ann",Incumbent,"88,973","Brannon, Joshua",Challenger,N/A,N/A,N/A,N/A,N/A,"50,306",R,.00,61.02,38.98,
House,North Carolina,N/A,2012,District 5,5,20120101,"200,945","Foxx, Virginia Ann",Incumbent,"148,252","Motsinger, Elisabeth",Challenger,N/A,N/A,N/A,N/A,N/A,"52,693",R,.00,57.54,42.46,
House,North Carolina,N/A,2018,District 6,6,20120101,"160,709","Walker, Mark",Incumbent,"123,651","Watts, Ryan",Challenger,N/A,N/A,N/A,N/A,N/A,"37,058",R,.00,56.52,43.48,
House,North Carolina,N/A,2016,District 6,6,20120101,"207,983","Walker, Mark",Incumbent,"143,167","Glidewell, Powell Watkins III",Challenger,N/A,N/A,N/A,N/A,N/A,"64,816",R,.00,59.23,40.77,
House,North Carolina,N/A,2014,District 6,6,20120101,"147,312","Walker, Mark",Challenger,"103,758","Fjeld, Laura",Challenger,N/A,N/A,N/A,N/A,N/A,"43,554",R,.00,58.67,41.33,
House,North Carolina,N/A,2012,District 6,6,20120101,"222,116","Coble, Howard",Incumbent,"142,467","Foriest, Tony",Challenger,N/A,N/A,N/A,N/A,N/A,"79,649",R,.00,60.92,39.08,
House,North Carolina,N/A,2018,District 7,7,20120101,"156,809","Rouzer, David",Incumbent,"120,838","Horton, Kyle",Challenger,Constitution,"4,665","Fallin, David W.",Challenger,N/A,"35,971",R,1.65,56.48,43.52,
House,North Carolina,N/A,2016,District 7,7,20120101,"211,801","Rouzer, David",Incumbent,"135,905","Casteen, J. Wesley",Challenger,N/A,N/A,N/A,N/A,N/A,"75,896",R,.00,60.91,39.09,
House,North Carolina,N/A,2014,District 7,7,20120101,"134,431","Rouzer, David",Challenger,"84,054","Barfield Jr., Jonathan",Challenger,Libertarian,"7,850","Casteen, J. Wesley",Challenger,169,"50,377",R,3.47,61.53,38.47,The other vote was: Miscellaneous (Write-in) 169
House,North Carolina,N/A,2012,District 7,7,20120101,"168,041","Rouzer, David",Challenger,"168,695","McIntyre, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,654,D,.00,49.90,50.10,
House,North Carolina,N/A,2018,District 8,8,20120101,"141,402","Hudson, Richard",Incumbent,"114,119","McNeill, Frank",Challenger,N/A,N/A,N/A,N/A,N/A,"27,283",R,.00,55.34,44.66,
House,North Carolina,N/A,2016,District 8,8,20120101,"189,863","Hudson, Richard",Incumbent,"133,182","Mills, Thomas",Challenger,N/A,N/A,N/A,N/A,N/A,"56,681",R,.00,58.77,41.23,
House,North Carolina,N/A,2014,District 8,8,20120101,"121,568","Hudson, Richard",Incumbent,"65,854","Blue, Antonio",Challenger,N/A,N/A,N/A,N/A,N/A,"55,714",R,.00,64.86,35.14,
House,North Carolina,N/A,2012,District 8,8,20120101,"160,695","Hudson, Richard",Challenger,"137,139","Kissell, Larry",Incumbent,Write-in,"3,990","Blue, Antonio",Challenger,456,"23,556",R,1.32,53.95,46.05,The other vote was: Scattered Write-In (Write-in) 456
House,North Carolina,N/A,2018,District 9,9,20120101,"139,246","Harris, Mark",Incumbent,"138,341","McCready, Daniel",Challenger,Libertarian,"5,130","Scott, Jeff",Challenger,N/A,905,R,1.81,50.16,49.84,
House,North Carolina,N/A,2016,District 9,9,20120101,"193,452","Pittenger, Robert",Incumbent,"139,041","Cano, Christian",Challenger,N/A,N/A,N/A,N/A,N/A,"54,411",R,.00,58.18,41.82,
House,North Carolina,N/A,2014,District 9,9,20120101,"163,080","Pittenger, Robert",Incumbent,N/A,N/A,N/A,Write-in,"8,219",Miscellaneous,Challenger,"2,369","154,861",R,4.73,100.00,.00,"The other vote was: Eckles, Shawn (Write-in) 2,369"
House,North Carolina,N/A,2012,District 9,9,20120101,"194,537","Pittenger, Robert",Challenger,"171,503","Roberts, Jennifer",Challenger,Libertarian,"9,650","Campbell, Curtis",Challenger,N/A,"23,034",R,2.57,53.15,46.85,
House,North Carolina,N/A,2018,District 10,10,20120101,"164,969","McHenry, Patrick T.",Incumbent,"113,259","Brown, David Wilson",Challenger,N/A,N/A,N/A,N/A,N/A,"51,710",R,.00,59.29,40.71,
House,North Carolina,N/A,2016,District 10,10,20120101,"220,825","McHenry, Patrick T.",Incumbent,"128,919","Millard, Andy",Challenger,N/A,N/A,N/A,N/A,N/A,"91,906",R,.00,63.14,36.86,
House,North Carolina,N/A,2014,District 10,10,20120101,"133,504","McHenry, Patrick T.",Incumbent,"85,292","MacQueen IV, Tate",Challenger,N/A,N/A,N/A,N/A,N/A,"48,212",R,.00,61.02,38.98,
House,North Carolina,N/A,2012,District 10,10,20120101,"190,826","McHenry, Patrick T.",Incumbent,"144,023","Keever, Patricia R.",Challenger,N/A,N/A,N/A,N/A,N/A,"46,803",R,.00,56.99,43.01,
House,North Carolina,N/A,2018,District 11,11,20120101,"178,012","Meadows, Mark",Incumbent,"116,508","Price, Phillip G.",Challenger,Libertarian,"6,146","Ingram, Clifton B. Jr.",Challenger,N/A,"61,504",R,2.04,60.44,39.56,
House,North Carolina,N/A,2016,District 11,11,20120101,"230,405","Meadows, Mark",Incumbent,"129,103","Bryson, Frederick",Challenger,N/A,N/A,N/A,N/A,N/A,"101,302",R,.00,64.09,35.91,
House,North Carolina,N/A,2014,District 11,11,20120101,"144,682","Meadows, Mark",Incumbent,"85,342","Hill, Thomas",Challenger,N/A,N/A,N/A,N/A,N/A,"59,340",R,.00,62.90,37.10,
House,North Carolina,N/A,2012,District 11,11,20120101,"190,319","Meadows, Mark",Challenger,"141,107","Rogers, Hayden",Challenger,N/A,N/A,N/A,N/A,N/A,"49,212",R,.00,57.42,42.58,
House,North Carolina,N/A,2018,District 12,12,20120101,"75,164","Wright, Paul",Challenger,"203,974","Adams, Alma S.",Incumbent,N/A,N/A,N/A,N/A,N/A,"128,810",D,.00,26.93,73.07,
House,North Carolina,N/A,2016,District 12,12,20120101,"115,185","Threatt, Leon",Challenger,"234,115","Adams, Alma S.",Incumbent,N/A,N/A,N/A,N/A,N/A,"118,930",D,.00,32.98,67.02,
House,North Carolina,N/A,2014,District 12,12,20120101,"42,568","Coakley, Vince",Challenger,"130,096","Adams, Alma S.",Challenger,N/A,N/A,N/A,N/A,N/A,"87,528",D,.00,24.65,75.35,
House,North Carolina,N/A,2012,District 12,12,20120101,"63,317","Brosch, Jack",Challenger,"247,591","Watt, Melvin",Incumbent,N/A,N/A,N/A,N/A,N/A,"184,274",D,.00,20.37,79.63,
House,North Carolina,N/A,2018,District 13,13,20120101,"147,570","Budd, Ted",Incumbent,"130,402","Manning, Kathy",Challenger,Libertarian,"5,513","Bailey, Tom",Challenger,"2,831","17,168",R,1.93,53.09,46.91,"The other vote was: Corriher, Robert (Green) 2,831"
House,North Carolina,N/A,2016,District 13,13,20120101,"199,443","Budd, Ted",Challenger,"156,049","Davis, Bruce",Challenger,N/A,N/A,N/A,N/A,N/A,"43,394",R,.00,56.10,43.90,
House,North Carolina,N/A,2014,District 13,13,20120101,"153,991","Holding, George",Incumbent,"114,718","Cleary, Brenda",Challenger,N/A,N/A,N/A,N/A,N/A,"39,273",R,.00,57.31,42.69,
House,North Carolina,N/A,2012,District 13,13,20120101,"210,495","Holding, George",Challenger,"160,115","Malone, Charles",Challenger,N/A,N/A,N/A,N/A,N/A,"50,380",R,.00,56.80,43.20,
,
,
,
CONGRESS 2012 to 2020 in NORTH DAKOTA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,North Dakota,N/A,2018,At Large,1,19820101,"193,568","Armstrong, Kelly",Challenger,"114,377","Schneider, Mac",Challenger,Independent,"13,066","Tuttle, Charles",Challenger,521,"79,191",R,4.06,62.86,37.14,The other vote was: Scattered Write-In (Write-in) 521
House,North Dakota,N/A,2016,At Large,1,19820101,"233,980","Cramer, Kevin",Incumbent,"80,377","Iron Eyes, Chase",Challenger,Libertarian,"23,528","Seaman, Robert J.",Challenger,574,"153,603",R,6.95,74.43,25.57,The other vote was: Write-In (Write-in) 574
House,North Dakota,N/A,2014,At Large,1,19820101,"138,100","Cramer, Kevin",Incumbent,"95,678","Sinner, George",Challenger,Libertarian,"14,531","Seaman, Robert J.",Challenger,361,"42,422",R,5.84,59.07,40.93,The other vote was: Write-In (Write-in) 361
House,North Dakota,N/A,2012,At Large,1,19820101,"173,433","Cramer, Kevin",Challenger,"131,869","Gulleson, Pam",Challenger,Libertarian,"10,261","Olson, Eric",Challenger,508,"41,564",R,3.25,56.81,43.19,The other vote was: Scattered Write-In (Write-in) 508
,
,
,
CONGRESS 2012 to 2020 in OHIO
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Ohio,N/A,2018,District 1,1,20120101,"154,409","Chabot, Steve",Incumbent,"141,118","Pureval, Aftab",Challenger,Libertarian,"5,339","Kubala, Dirk",Challenger,5,"13,291",R,1.77,52.25,47.75,"The other vote was: Kiani, Kiumars G. (Write-in) 5"
House,Ohio,N/A,2016,District 1,1,20120101,"210,014","Chabot, Steve",Incumbent,"144,644","Young, Michele",Challenger,Write-in,114,"Keller, Shalom D.",Challenger,16,"65,370",R,.03,59.22,40.78,"The other vote was: Kiani, Kiumars G. (Write-in) 16"
House,Ohio,N/A,2014,District 1,1,20120101,"124,779","Chabot, Steve",Incumbent,"72,604","Kundrata, Fred",Challenger,N/A,N/A,N/A,N/A,N/A,"52,175",R,.00,63.22,36.78,
House,Ohio,N/A,2012,District 1,1,20120101,"201,907","Chabot, Steve",Incumbent,"131,490","Sinnard, Jeff",Challenger,Libertarian,"9,674","Berns, Jim",Challenger,"6,645","70,417",R,2.77,60.56,39.44,"The other vote was: Stevenson, Richard Lee (Green) 6,645"
House,Ohio,N/A,2018,District 2,2,20120101,"166,714","Wenstrup, Brad",Incumbent,"119,333","Schiller, Jill",Challenger,Green,"3,606","Condit, Jim Jr.",Challenger,8,"47,381",R,1.24,58.28,41.72,"The other vote was: Baker, David (Write-in) 8"
House,Ohio,N/A,2016,District 2,2,20120101,"221,193","Wenstrup, Brad",Incumbent,"111,694","Smith, William",Challenger,Write-in,"7,392","Everhard, Janet",Challenger,N/A,"109,499",R,2.17,66.45,33.55,
House,Ohio,N/A,2014,District 2,2,20120101,"132,658","Wenstrup, Brad",Incumbent,"68,453","Tyszkiewicz, Marek",Challenger,N/A,N/A,N/A,N/A,N/A,"64,205",R,.00,65.96,34.04,
House,Ohio,N/A,2012,District 2,2,20120101,"194,299","Wenstrup, Brad",Challenger,"137,082","Smith, William",Challenger,N/A,N/A,N/A,N/A,N/A,"57,217",R,.00,58.63,41.37,
House,Ohio,N/A,2018,District 3,3,20120101,"65,040","Burgess, James",Challenger,"181,575","Beatty, Joyce",Incumbent,Write-in,62,"Milam, Millie",Challenger,N/A,"116,535",D,.03,26.37,73.63,
House,Ohio,N/A,2016,District 3,3,20120101,"91,560","Adams, John",Challenger,"199,791","Beatty, Joyce",Incumbent,N/A,N/A,N/A,N/A,N/A,"108,231",D,.00,31.43,68.57,
House,Ohio,N/A,2014,District 3,3,20120101,"51,475","Adams, John",Challenger,"91,769","Beatty, Joyce",Incumbent,Write-in,17,"Applegate, Ralph A.",Challenger,N/A,"40,294",D,.01,35.94,64.06,
House,Ohio,N/A,2012,District 3,3,20120101,"77,903","Long, Chris",Challenger,"201,921","Beatty, Joyce",Challenger,Libertarian,"9,462","Ehrbar, Richard",Challenger,"6,652","124,018",D,3.20,27.84,72.16,"The other vote was: Fitrakis, Bob (Green) 6,388; Brown, Jeff (Write-in) 264"
House,Ohio,N/A,2018,District 4,4,20120101,"167,993","Jordan, Jim",Incumbent,"89,412","Garrett, Janet",Challenger,N/A,N/A,N/A,N/A,N/A,"78,581",R,.00,65.26,34.74,
House,Ohio,N/A,2016,District 4,4,20120101,"210,227","Jordan, Jim",Incumbent,"98,981","Garrett, Janet",Challenger,N/A,N/A,N/A,N/A,N/A,"111,246",R,.00,67.99,32.01,
House,Ohio,N/A,2014,District 4,4,20120101,"125,907","Jordan, Jim",Incumbent,"60,165","Garrett, Janet",Challenger,N/A,N/A,N/A,N/A,N/A,"65,742",R,.00,67.67,32.33,
House,Ohio,N/A,2012,District 4,4,20120101,"182,643","Jordan, Jim",Incumbent,"114,214","Slone, Jim",Challenger,Libertarian,"16,141","Kalla, Chris",Challenger,N/A,"68,429",R,5.16,61.53,38.47,
House,Ohio,N/A,2018,District 5,5,20120101,"176,569","Latta, Bob",Incumbent,"99,655","Galbraith, John Michael",Challenger,Libertarian,"7,393","Kissick, Don",Challenger,N/A,"76,914",R,2.61,63.92,36.08,
House,Ohio,N/A,2016,District 5,5,20120101,"244,599","Latta, Bob",Incumbent,"100,392","Neu, James Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"144,207",R,.00,70.90,29.10,
House,Ohio,N/A,2014,District 5,5,20120101,"134,449","Latta, Bob",Incumbent,"58,507","Fry, Robert",Challenger,Libertarian,"9,344","Eberly, Eric",Challenger,N/A,"75,942",R,4.62,69.68,30.32,
House,Ohio,N/A,2012,District 5,5,20120101,"201,514","Latta, Bob",Incumbent,"137,806","Zimmann, Angela",Challenger,Libertarian,"12,558","Eberly, Eric",Challenger,N/A,"63,708",R,3.57,59.39,40.61,
House,Ohio,N/A,2018,District 6,6,20120101,"172,774","Johnson, Bill",Incumbent,"76,716","Roberts, Shawna",Challenger,N/A,N/A,N/A,N/A,N/A,"96,058",R,.00,69.25,30.75,
House,Ohio,N/A,2016,District 6,6,20120101,"213,975","Johnson, Bill",Incumbent,"88,780","Lorentz, Michael L.",Challenger,N/A,N/A,N/A,N/A,N/A,"125,195",R,.00,70.68,29.32,
House,Ohio,N/A,2014,District 6,6,20120101,"111,026","Johnson, Bill",Incumbent,"73,561","Garrison, Jennifer",Challenger,Green,"6,065","Lambert, Dennis",Challenger,N/A,"37,465",R,3.18,60.15,39.85,
House,Ohio,N/A,2012,District 6,6,20120101,"164,536","Johnson, Bill",Incumbent,"144,444","Wilson, Charles A. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,092",R,.00,53.25,46.75,
House,Ohio,N/A,2018,District 7,7,20120101,"153,117","Gibbs, Bob",Incumbent,"107,536","Harbaugh, Ken",Challenger,N/A,N/A,N/A,N/A,N/A,"45,581",R,.00,58.74,41.26,
House,Ohio,N/A,2016,District 7,7,20120101,"198,221","Gibbs, Bob",Incumbent,"89,638","Rich, Roy",Challenger,Independent,"21,694","Phillip, Dan",Challenger,N/A,"108,583",R,7.01,68.86,31.14,
House,Ohio,N/A,2014,District 7,7,20120101,"143,959","Gibbs, Bob",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"143,959",R,.00,100.00,.00,
House,Ohio,N/A,2012,District 7,7,20120101,"178,104","Gibbs, Bob",Incumbent,"137,708","Healy-Abrams, Joyce",Challenger,N/A,N/A,N/A,N/A,N/A,"40,396",R,.00,56.40,43.60,
House,Ohio,N/A,2018,District 8,8,20120101,"173,852","Davidson, Warren",Incumbent,"87,281","Enoch, Vanessa",Challenger,N/A,N/A,N/A,N/A,N/A,"86,571",R,.00,66.58,33.42,
House,Ohio,N/A,2016,District 8,8,20120101,"223,833","Davidson, Warren",Challenger,"87,794","Fought, Steven",Challenger,Green,"13,879","Hendricks, Derrick James",Challenger,N/A,"136,039",R,4.26,71.83,28.17,
House,Ohio,N/A,2014,District 8,8,20120101,"126,539","Boehner, John A.",Incumbent,"51,534","Poetter, Tom",Challenger,Constitution,"10,257","Condit, Jim Jr.",Challenger,N/A,"75,005",R,5.45,71.06,28.94,
House,Ohio,N/A,2012,District 8,8,20120101,"246,380","Boehner, John A.",Incumbent,N/A,N/A,N/A,Write-in,62,"Condit, Jim Jr.",Challenger,N/A,"246,318",R,.03,100.00,.00,
House,Ohio,N/A,2018,District 9,9,20120101,"74,670","Kraus, Steven W.",Challenger,"157,219","Kaptur, Marcy",Incumbent,Write-in,48,"Levindofske, McKenzie",Challenger,N/A,"82,549",D,.02,32.20,67.80,
House,Ohio,N/A,2016,District 9,9,20120101,"88,427","Larson, Donald P.",Challenger,"193,966","Kaptur, Marcy",Incumbent,Write-in,5,"Skalsky, George A.",Challenger,N/A,"105,539",D,.00,31.31,68.69,
House,Ohio,N/A,2014,District 9,9,20120101,"51,704","May, Richard",Challenger,"108,870","Kaptur, Marcy",Incumbent,Write-in,112,"Hoffman, Cory",Challenger,29,"57,166",D,.07,32.20,67.80,"The other vote was: Skalsky, George A. (Write-in) 29"
House,Ohio,N/A,2012,District 9,9,20120101,"68,666","Wurzelbacher, Samuel",Challenger,"217,775","Kaptur, Marcy",Incumbent,Libertarian,"11,725","Stipe, Sean",Challenger,N/A,"149,109",D,3.93,23.97,76.03,
House,Ohio,N/A,2018,District 10,10,20120101,"157,554","Turner, Michael R.",Incumbent,"118,785","Gasper, Theresa",Challenger,Libertarian,"5,387","Harlow, David",Challenger,N/A,"38,769",R,1.91,57.01,42.99,
House,Ohio,N/A,2016,District 10,10,20120101,"215,724","Turner, Michael R.",Incumbent,"109,981","Klepinger, Robert",Challenger,Independent,"10,890","McMasters, Thomas",Challenger,7,"105,743",R,3.24,66.23,33.77,"The other vote was: Harlow, David (Write-in) 7"
House,Ohio,N/A,2014,District 10,10,20120101,"130,752","Turner, Michael R.",Incumbent,"63,249","Klepinger, Robert",Challenger,Libertarian,"6,605","Harlow, David",Challenger,N/A,"67,503",R,3.29,67.40,32.60,
House,Ohio,N/A,2012,District 10,10,20120101,"208,201","Turner, Michael R.",Incumbent,"131,097","Neuhardt, Sharen Swartz",Challenger,Libertarian,"10,373","Harlow, David",Challenger,N/A,"77,104",R,2.97,61.36,38.64,
House,Ohio,N/A,2018,District 11,11,20120101,"44,486","Goldstein, Beverly A.",Challenger,"206,138","Fudge, Marcia L.",Incumbent,Write-in,36,"Bell, James Jerome",Challenger,N/A,"161,652",D,.01,17.75,82.25,
House,Ohio,N/A,2016,District 11,11,20120101,"59,769","Goldstein, Beverly A.",Challenger,"242,917","Fudge, Marcia L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"183,148",D,.00,19.75,80.25,
House,Ohio,N/A,2014,District 11,11,20120101,"35,461","Zetzer, Mark",Challenger,"137,105","Fudge, Marcia L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"101,644",D,.00,20.55,79.45,
House,Ohio,N/A,2012,District 11,11,20120101,N/A,N/A,N/A,"258,378","Fudge, Marcia L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"258,378",D,.00,.00,100.00,
House,Ohio,N/A,2018,District 12,12,20120101,"175,677","Balderson, Troy",Incumbent,"161,251","O'Connor, Danny",Challenger,Green,"4,718","Manchik, Joe",Challenger,1,"14,426",R,1.38,52.14,47.86,"The other vote was: Fagin, Marc (Write-in) 1"
House,Ohio,N/A,2016,District 12,12,20120101,"251,266","Tiberi, Pat",Incumbent,"112,638","Albertson, Ed",Challenger,Green,"13,474","Manchik, Joe",Challenger,156,"138,628",R,3.57,69.05,30.95,"The other vote was: Baumeister, John J. (Write-in) 156"
House,Ohio,N/A,2014,District 12,12,20120101,"150,573","Tiberi, Pat",Incumbent,"61,360","Tibbs, David Arthur",Challenger,Green,"9,148","Hart, Robert M.",Challenger,N/A,"89,213",R,4.14,71.05,28.95,
House,Ohio,N/A,2012,District 12,12,20120101,"233,874","Tiberi, Pat",Incumbent,"134,614","Reese, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"99,260",R,.00,63.47,36.53,
House,Ohio,N/A,2018,District 13,13,20120101,"98,047","DePizzo, Christopher",Challenger,"153,323","Ryan, Tim",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,276",D,.00,39.01,60.99,
House,Ohio,N/A,2016,District 13,13,20120101,"99,377","Morckel, Richard A.",Challenger,"208,610","Ryan, Tim",Incumbent,Write-in,17,"Hill, Calvin Sr.",Challenger,N/A,"109,233",D,.01,32.27,67.73,
House,Ohio,N/A,2014,District 13,13,20120101,"55,233","Pekarek, Thomas",Challenger,"120,230","Ryan, Tim",Incumbent,Write-in,86,"Pastorius, David Allen",Challenger,N/A,"64,997",D,.05,31.48,68.52,
House,Ohio,N/A,2012,District 13,13,20120101,"88,120","Agana, Marisha",Challenger,"235,492","Ryan, Tim",Incumbent,N/A,N/A,N/A,N/A,N/A,"147,372",D,.00,27.23,72.77,
House,Ohio,N/A,2018,District 14,14,20120101,"169,809","Joyce, David",Incumbent,"137,549","Rader, Elizabeth",Challenger,N/A,N/A,N/A,N/A,N/A,"32,260",R,.00,55.25,44.75,
House,Ohio,N/A,2016,District 14,14,20120101,"219,191","Joyce, David",Incumbent,"130,907","Wager, Michael",Challenger,Write-in,171,"Jarvi, Andrew",Challenger,N/A,"88,284",R,.05,62.61,37.39,
House,Ohio,N/A,2014,District 14,14,20120101,"135,736","Joyce, David",Incumbent,"70,856","Wager, Michael",Challenger,Libertarian,"7,988","Macko, David",Challenger,N/A,"64,880",R,3.72,65.70,34.30,
House,Ohio,N/A,2018,District 15,15,20120101,"170,593","Stivers, Steve",Incumbent,"116,112","Neal, Rick",Challenger,Libertarian,"5,738","Miller, Johnathan",Challenger,N/A,"54,481",R,1.96,59.50,40.50,
House,Ohio,N/A,2016,District 15,15,20120101,"222,847","Stivers, Steve",Incumbent,"113,960","Wharton, Scott",Challenger,N/A,N/A,N/A,N/A,N/A,"108,887",R,.00,66.16,33.84,
House,Ohio,N/A,2012,District 14,14,20120101,"183,660","Joyce, David",Challenger,"131,638","Blanchard, Dale Virgil",Challenger,Green,"13,038","Mastromatteo, Elaine",Challenger,"11,548","52,022",R,3.84,58.25,41.75,"The other vote was: Macko, David (Libertarian) 11,536; Zurbrugg, Aaron (Write-in) 6; Winfield, Steven (Write-in) 5; Robinson, Erick (Write-in) 1"
House,Ohio,N/A,2014,District 15,15,20120101,"128,496","Stivers, Steve",Incumbent,"66,125","Wharton, Scott",Challenger,N/A,N/A,N/A,N/A,N/A,"62,371",R,.00,66.02,33.98,
House,Ohio,N/A,2012,District 15,15,20120101,"205,277","Stivers, Steve",Incumbent,"128,188","Lang, Pat",Challenger,N/A,N/A,N/A,N/A,N/A,"77,089",R,.00,61.56,38.44,
House,Ohio,N/A,2018,District 16,16,20120101,"170,029","Gonzalez, Anthony",Challenger,"129,681","Palmer, Susan Moran",Challenger,N/A,N/A,N/A,N/A,N/A,"40,348",R,.00,56.73,43.27,
House,Ohio,N/A,2016,District 16,16,20120101,"225,794","Renacci, Jim",Incumbent,"119,830","Mundy, Keith",Challenger,N/A,N/A,N/A,N/A,N/A,"105,964",R,.00,65.33,34.67,
House,Ohio,N/A,2014,District 16,16,20120101,"132,176","Renacci, Jim",Incumbent,"75,199","Crossland, Pete",Challenger,N/A,N/A,N/A,N/A,N/A,"56,977",R,.00,63.74,36.26,
House,Ohio,N/A,2012,District 16,16,20120101,"185,167","Renacci, Jim",Incumbent,"170,604","Sutton, Betty",Challenger,N/A,N/A,N/A,N/A,N/A,"14,563",R,.00,52.05,47.95,
,
,
,
CONGRESS 2012 to 2020 in OKLAHOMA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Oklahoma,N/A,2018,District 1,1,20120101,"150,129","Hern, Kevin",Incumbent,"103,042","Gilpin, Tim",Challenger,N/A,N/A,N/A,N/A,N/A,"47,087",R,.00,59.30,40.70,
House,Oklahoma,N/A,2016,District 1,1,20120101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,.00,.00,.00,
House,Oklahoma,N/A,2014,District 1,1,20120101,Unopposed,"Bridenstine, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,.00,100.00,.00,
House,Oklahoma,N/A,2012,District 1,1,20120101,"181,084","Bridenstine, Jim",Challenger,"91,421","Olson, John",Challenger,Independent,"12,807","Allen, Craig",Challenger,N/A,"89,663",R,4.49,66.45,33.55,
