CONGRESS 2012 to 2020 in TENNESSEE,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Texas,N/A,2012,District 18,18,20120101,"44,015","Seibert, Sean",Challenger,"146,223","Jackson Lee, Sheila",Incumbent,Libertarian,"4,694","Barber, Christopher",Challenger,N/A,"102,208",D,2.41,23.14,76.86,
House,Texas,N/A,2018,District 19,19,20120101,"151,946","Arrington, Jodey",Incumbent,"50,039","Levario, Miguel",Challenger,N/A,N/A,N/A,N/A,N/A,"101,907",R,0,75.23,24.77,
House,Texas,N/A,2016,District 19,19,20120101,"176,314","Arrington, Jodey",Challenger,N/A,N/A,N/A,Libertarian,"17,376","Bonar, Troy",Challenger,"9,785","158,938",R,8.54,100,0,"The other vote was: Lawson, Mark (Green) 9,785"
House,Texas,N/A,2014,District 19,19,20120101,"90,160","Neugebauer, Randy",Incumbent,"21,458","Marchbanks, James Neal",Challenger,Libertarian,"5,146","Peterson, Richard",Challenger,54,"68,702",R,4.41,80.78,19.22,"The other vote was: Vance, Donald L. (Write-in) 54"
House,Texas,N/A,2012,District 19,19,20120101,"163,239","Neugebauer, Randy",Incumbent,N/A,N/A,N/A,Libertarian,"28,824","Peterson, Richard",Challenger,N/A,"134,415",R,15.01,100,0,
House,Texas,N/A,2018,District 20,20,20120101,N/A,N/A,N/A,"139,038","Castro, Joaquin",Incumbent,Libertarian,"32,925","Blunt, Jeffrey C.",Challenger,N/A,"106,113",D,19.15,0,100,
House,Texas,N/A,2016,District 20,20,20120101,N/A,N/A,N/A,"149,640","Castro, Joaquin",Incumbent,Libertarian,"29,055","Blunt, Jeffrey C.",Challenger,"8,974","120,585",D,15.48,0,100,"The other vote was: Pipkin, Paul (Green) 8,974"
House,Texas,N/A,2014,District 20,20,20120101,N/A,N/A,N/A,"66,554","Castro, Joaquin",Incumbent,Libertarian,"21,410","Blunt, Jeffrey C.",Challenger,N/A,"45,144",D,24.34,0,100,
House,Texas,N/A,2012,District 20,20,20120101,"62,376","Rosa, David",Challenger,"119,032","Castro, Joaquin",Challenger,Libertarian,"3,143","Potts, A.E.",Challenger,"1,626","56,656",D,1.69,34.38,65.62,"The other vote was: Diaz, Antonio (Green) 1,626"
House,Texas,N/A,2018,District 21,21,20120101,"177,654","Roy, Chip",Challenger,"168,421","Kopser, Joseph",Challenger,Libertarian,"7,542","Santos, Lee",Challenger,N/A,"9,233",R,2.13,51.33,48.67,
House,Texas,N/A,2016,District 21,21,20120101,"202,967","Smith, Lamar",Incumbent,"129,765","Wakely, Tom",Challenger,Libertarian,"14,735","Loewe, Mark",Challenger,"8,564","73,202",R,4.14,61,39,"The other vote was: Diaz, Antonio (Green) 8,564"
House,Texas,N/A,2014,District 21,21,20120101,"135,660","Smith, Lamar",Incumbent,N/A,N/A,N/A,Green,"27,831","Diaz, Antonio",Challenger,"25,505","107,829",R,14.73,100,0,"The other vote was: Shields, Ryan (Libertarian) 25,505"
House,Texas,N/A,2012,District 21,21,20120101,"187,015","Smith, Lamar",Incumbent,"109,326","Duval, Candace E.",Challenger,Libertarian,"12,524","Liberty, John-Henry",Challenger,N/A,"77,689",R,4.05,63.11,36.89,
House,Texas,N/A,2018,District 22,22,20120101,"152,750","Olson, Pete",Incumbent,"138,153","Kulkarni, Sri Preston",Challenger,Libertarian,"3,261","McElligott, John B.",Challenger,"3,241","14,597",R,1.1,52.51,47.49,"The other vote was: Sweny, Kellen (Independent) 3,241"
House,Texas,N/A,2016,District 22,22,20120101,"181,864","Olson, Pete",Incumbent,"123,679","Gibson, Mark",Challenger,N/A,N/A,N/A,N/A,N/A,"58,185",R,0,59.52,40.48,
House,Texas,N/A,2014,District 22,22,20120101,"100,861","Olson, Pete",Incumbent,"47,844","Briscoe, Frank",Challenger,Libertarian,"2,861","Lapham, Rob",Challenger,N/A,"53,017",R,1.89,67.83,32.17,
House,Texas,N/A,2012,District 22,22,20120101,"160,668","Olson, Pete",Incumbent,"80,203","Rogers, Kesha",Challenger,Libertarian,"5,986","Susman, Steven",Challenger,"4,054","80,465",R,2.39,66.7,33.3,"The other vote was: Cook, Don (Green) 4,054"
House,Texas,N/A,2018,District 23,23,20120101,"103,285","Hurd, Will",Incumbent,"102,359","Jones, Gina Ortiz",Challenger,Libertarian,"4,425","Corvalan, Ruben",Challenger,N/A,926,R,2.11,50.23,49.77,
House,Texas,N/A,2016,District 23,23,20120101,"110,577","Hurd, Will",Incumbent,"107,526","Gallego, Pete P.",Challenger,Libertarian,"10,862","Corvalan, Ruben",Challenger,N/A,"3,051",R,4.74,50.7,49.3,
House,Texas,N/A,2014,District 23,23,20120101,"57,459","Hurd, Will",Challenger,"55,037","Gallego, Pete P.",Incumbent,Libertarian,"2,933","Corvalan, Ruben",Challenger,N/A,"2,422",R,2.54,51.08,48.92,
House,Texas,N/A,2012,District 23,23,20120101,"87,547","Canseco, Francisco",Incumbent,"96,676","Gallego, Pete P.",Challenger,Libertarian,"5,841","Blunt, Jeffrey C.",Challenger,"2,105","9,129",D,3.04,47.52,52.48,"The other vote was: Scharf, Ed (Green) 2,105"
House,Texas,N/A,2018,District 24,24,20120101,"133,317","Marchant, Kenny E.",Incumbent,"125,231","McDowell, Jan",Challenger,Libertarian,"4,870","Kolls, Mike",Challenger,N/A,"8,086",R,1.85,51.56,48.44,
House,Texas,N/A,2016,District 24,24,20120101,"154,845","Marchant, Kenny E.",Incumbent,"108,389","McDowell, Jan",Challenger,Libertarian,"8,625","Kolls, Mike",Challenger,"3,776","46,456",R,3.13,58.82,41.18,"The other vote was: McCormick, Kevin (Green) 3,776"
House,Texas,N/A,2014,District 24,24,20120101,"93,712","Marchant, Kenny E.",Incumbent,"46,548","Mcgehearty, Patrick F.",Challenger,Libertarian,"3,813","Kolls, Mike",Challenger,N/A,"47,164",R,2.65,66.81,33.19,
House,Texas,N/A,2012,District 24,24,20120101,"148,586","Marchant, Kenny E.",Incumbent,"87,645","Rusk, Tim",Challenger,Libertarian,"7,258","Stathas, John",Challenger,N/A,"60,941",R,2.98,62.9,37.1,
House,Texas,N/A,2018,District 25,25,20120101,"163,023","Williams, Roger",Incumbent,"136,385","Oliver, Julie",Challenger,Libertarian,"5,145","Lindsey, Desarae",Challenger,N/A,"26,638",R,1.69,54.45,45.55,
House,Texas,N/A,2016,District 25,25,20120101,"180,988","Williams, Roger",Incumbent,"117,073","Thomas, Kathi",Challenger,Libertarian,"12,135","Schneiderman, Loren Marc",Challenger,N/A,"63,915",R,3.91,60.72,39.28,
House,Texas,N/A,2014,District 25,25,20120101,"107,120","Williams, Roger",Incumbent,"64,463","Montoya, Marco",Challenger,Libertarian,"6,300","Betz, John Jr.",Challenger,N/A,"42,657",R,3.54,62.43,37.57,
House,Texas,N/A,2012,District 25,25,20120101,"154,245","Williams, Roger",Challenger,"98,827","Henderson, Elaine M.",Challenger,Libertarian,"10,860","Dewey, Betsy",Challenger,N/A,"55,418",R,4.11,60.95,39.05,
House,Texas,N/A,2018,District 26,26,20120101,"185,551","Burgess, Michael C.",Incumbent,"121,938","Fagan, Linsey",Challenger,Libertarian,"5,016","Boler, Mark",Challenger,N/A,"63,613",R,1.61,60.34,39.66,
House,Texas,N/A,2016,District 26,26,20120101,"211,730","Burgess, Michael C.",Incumbent,"94,507","Mauck, Eric",Challenger,Libertarian,"12,843","Boler, Mark",Challenger,N/A,"117,223",R,4.03,69.14,30.86,
House,Texas,N/A,2014,District 26,26,20120101,"116,944","Burgess, Michael C.",Incumbent,N/A,N/A,N/A,Libertarian,"24,526","Boler, Mark",Challenger,N/A,"92,418",R,17.34,100,0,
House,Texas,N/A,2012,District 26,26,20120101,"176,642","Burgess, Michael C.",Incumbent,"74,237","Sanchez, David",Challenger,Libertarian,"7,844","Boler, Mark",Challenger,N/A,"102,405",R,3.03,70.41,29.59,
House,Texas,N/A,2018,District 27,27,20120101,"125,118","Cloud, Michael",Challenger,"75,929","Holguin, Eric",Challenger,Independent,"4,274","Duerr, James",Challenger,"2,100","49,189",R,2.06,62.23,37.77,"The other vote was: Tinus, Daniel (Libertarian) 2,100"
House,Texas,N/A,2016,District 27,27,20120101,"142,251","Farenthold, Blake",Incumbent,"88,329","Barrera, Raul",Challenger,N/A,N/A,N/A,N/A,N/A,"53,922",R,0,61.69,38.31,
House,Texas,N/A,2014,District 27,27,20120101,"83,342","Farenthold, R. Blake",Incumbent,"44,152","Reed, Wesley C.",Challenger,Libertarian,"3,553","Simonson, Roxanne",Challenger,N/A,"39,190",R,2.71,65.37,34.63,
House,Texas,N/A,2012,District 27,27,20120101,"120,684","Farenthold, R. Blake",Incumbent,"83,395","Harrison, Rose Meza",Challenger,Independent,"5,354","Baldwin, Bret",Challenger,"3,218","37,289",R,2.52,59.14,40.86,"The other vote was: Byrd, Corrie (Libertarian) 3,218"
House,Texas,N/A,2018,District 28,28,20120101,N/A,N/A,N/A,"117,494","Cuellar, Henry",Incumbent,Libertarian,"21,732","Thomas, Arthur IV",Challenger,N/A,"95,762",D,15.61,0,100,
House,Texas,N/A,2016,District 28,28,20120101,"57,740","Hardin, Zeffen",Challenger,"122,086","Cuellar, Henry",Challenger,Green,"4,616","Cary, Michael D.",Challenger,N/A,"64,346",D,2.5,32.11,67.89,
House,Texas,N/A,2014,District 28,28,20120101,N/A,N/A,N/A,"62,508","Cuellar, Henry",Incumbent,Libertarian,"10,153","Aikens, William",Challenger,"3,475","52,355",D,13.34,0,100,"The other vote was: Cary, Michael D. (Green) 3,475"
House,Texas,N/A,2012,District 28,28,20120101,"49,309","Hayward, William R.",Challenger,"112,456","Cuellar, Henry",Incumbent,Libertarian,"2,473","Hisel, Patrick",Challenger,"1,407","63,147",D,1.49,30.48,69.52,"The other vote was: Cary, Michael D. (Green) 1,407"
House,Texas,N/A,2018,District 29,29,20120101,"28,098","Aronoff, Phillip",Challenger,"88,188","Garcia, Sylvia R.",Challenger,Libertarian,"1,199","Burns, Cullen",Challenger,9,"60,090",D,1.02,24.16,75.84,"The other vote was: Garza, Johnathan (Write-in) 9"
House,Texas,N/A,2016,District 29,29,20120101,"31,646","Garza, Julio",Challenger,"95,649","Green, Gene",Incumbent,Libertarian,"3,234","Perez, Nazirite R.",Challenger,"1,453","64,003",D,2.45,24.86,75.14,"The other vote was: Partsch-Galvan, James (Green) 1,453"
House,Texas,N/A,2014,District 29,29,20120101,N/A,N/A,N/A,"41,321","Green, Gene",Incumbent,Libertarian,"4,822","Stanczak, James",Challenger,N/A,"36,499",D,10.45,0,100,
House,Texas,N/A,2012,District 29,29,20120101,N/A,N/A,N/A,"86,053","Green, Gene",Incumbent,Libertarian,"4,996","Stanczak, James",Challenger,"4,562","81,057",D,5.23,0,100,"The other vote was: Selva, Maria (Green) 4,562"
House,Texas,N/A,2018,District 30,30,20120101,N/A,N/A,N/A,"166,784","Johnson, Eddie Bernice",Incumbent,Libertarian,"16,390","Jones, Shawn",Challenger,N/A,"150,394",D,8.95,0,100,
House,Texas,N/A,2016,District 30,30,20120101,"41,518","Lingerfelt, Charles",Challenger,"170,502","Johnson, Eddie Bernice",Incumbent,Libertarian,"4,753","Woods, Jarrett R.",Challenger,"2,053","128,984",D,2.17,19.58,80.42,"The other vote was: Prentice, Thom (Green) 2,053"
House,Texas,N/A,2014,District 30,30,20120101,N/A,N/A,N/A,"93,041","Johnson, Eddie Bernice",Incumbent,Libertarian,"7,154","Koch, Max III",Challenger,"5,598","85,887",D,6.76,0,100,"The other vote was: Williams, Eric (Independent) 5,598"
House,Texas,N/A,2012,District 30,30,20120101,"41,222","Washington, Travis",Challenger,"171,059","Johnson, Eddie Bernice",Incumbent,Libertarian,"4,733","Rankin, Ed",Challenger,N/A,"129,837",D,2.18,19.42,80.58,
House,Texas,N/A,2018,District 31,31,20120101,"144,680","Carter, John",Incumbent,"136,362","Hegar, Mary Jennings",Challenger,Libertarian,"4,965","Hope, Jason",Challenger,N/A,"8,318",R,1.74,51.48,48.52,
House,Texas,N/A,2016,District 31,31,20120101,"166,060","Carter, John",Incumbent,"103,852","Clark, Mike",Challenger,Libertarian,"14,676","Ballard, Scott J.",Challenger,N/A,"62,208",R,5.16,61.52,38.48,
House,Texas,N/A,2014,District 31,31,20120101,"91,607","Carter, John",Incumbent,"45,715","Minor, Louie",Challenger,Libertarian,"5,706","Ballard, Scott J.",Challenger,N/A,"45,892",R,3.99,66.71,33.29,
House,Texas,N/A,2012,District 31,31,20120101,"145,348","Carter, John",Incumbent,"82,977","Wyman, Stephen M.",Challenger,Libertarian,"8,862","Garofolo, Ethan",Challenger,N/A,"62,371",R,3.74,63.66,36.34,
House,Texas,N/A,2018,District 32,32,20120101,"126,101","Sessions, Pete",Incumbent,"144,067","Allred, Colin",Challenger,Libertarian,"5,452","Baker, Melina",Challenger,N/A,"17,966",D,1.98,46.68,53.32,
House,Texas,N/A,2016,District 32,32,20120101,"162,868","Sessions, Pete",Incumbent,N/A,N/A,N/A,Libertarian,"43,490","Rankin, Ed",Challenger,"22,813","119,378",R,18.98,100,0,"The other vote was: Stuard, Gary (Green) 22,813"
House,Texas,N/A,2014,District 32,32,20120101,"96,495","Sessions, Pete",Incumbent,"55,325","Perez, Frank",Challenger,Libertarian,"4,276","Rankin, Ed",Challenger,N/A,"41,170",R,2.74,63.56,36.44,
House,Texas,N/A,2012,District 32,32,20120101,"146,653","Sessions, Pete",Incumbent,"99,288","McGovern, Katherine Savers",Challenger,Libertarian,"5,695","Hollist, Seth",Challenger,N/A,"47,365",R,2.26,59.63,40.37,
House,Texas,N/A,2018,District 33,33,20120101,"26,120","Billups, Willie",Challenger,"90,805","Veasey, Marc",Incumbent,Libertarian,"2,299","Reeves, Jason",Challenger,N/A,"64,685",D,1.93,22.34,77.66,
House,Texas,N/A,2016,District 33,33,20120101,"33,222","Mitchell, M. Mark",Challenger,"93,147","Veasey, Marc",Incumbent,N/A,N/A,N/A,N/A,N/A,"59,925",D,0,26.29,73.71,
House,Texas,N/A,2014,District 33,33,20120101,N/A,N/A,N/A,"43,769","Veasey, Marc",Incumbent,Libertarian,"6,823","Reeves, Jason",Challenger,N/A,"36,946",D,13.49,0,100,
House,Texas,N/A,2012,District 33,33,20120101,"30,252","Bradley, Chuck",Challenger,"85,114","Veasey, Marc",Challenger,Green,"2,009","Lindsay, Ed",Challenger,N/A,"54,862",D,1.71,26.22,73.78,
House,Texas,N/A,2018,District 34,34,20120101,"57,243","Gonzalez, Rey Jr.",Challenger,"85,825","Vela, Filemon",Incumbent,N/A,N/A,N/A,N/A,N/A,"28,582",D,0,40.01,59.99,
House,Texas,N/A,2016,District 34,34,20120101,"62,323","Gonzalez, Rey Jr.",Challenger,"104,638","Vela, Filemon",Incumbent,N/A,N/A,N/A,N/A,N/A,"42,315",D,0,37.33,62.67,
House,Texas,N/A,2014,District 34,34,20120101,"30,811","Smith, Larry S.",Challenger,"47,503","Vela, Filemon",Incumbent,Libertarian,"1,563","Rowley, Ryan Edward",Challenger,N/A,"16,692",D,1.96,39.34,60.66,
House,Texas,N/A,2012,District 34,34,20120101,"52,448","Bradshaw, Jessica Puente",Challenger,"89,606","Vela, Filemon",Challenger,Libertarian,"2,724","Shanklin, Steven",Challenger,N/A,"37,158",D,1.88,36.92,63.08,
House,Texas,N/A,2018,District 35,35,20120101,"50,553","Smalling, David",Challenger,"138,278","Doggett, Lloyd",Incumbent,Libertarian,"5,236","Patterson, Clark",Challenger,N/A,"87,725",D,2.7,26.77,73.23,
House,Texas,N/A,2016,District 35,35,20120101,"62,384","Narvaiz, Susan",Challenger,"124,612","Doggett, Lloyd",Incumbent,Libertarian,"6,504","Smith, Rhett R.",Challenger,"4,076","62,228",D,3.29,33.36,66.64,"The other vote was: Trimble, Scott (Green) 4,076"
House,Texas,N/A,2014,District 35,35,20120101,"32,040","Narvaiz, Susan",Challenger,"60,124","Doggett, Lloyd",Incumbent,Libertarian,"2,767","Bruner, Cory W.",Challenger,"1,294","28,084",D,2.88,34.76,65.24,"The other vote was: Swift, Kat (Green) 1,294"
House,Texas,N/A,2012,District 35,35,20120101,"52,894","Narvaiz, Susan",Challenger,"105,626","Doggett, Lloyd",Incumbent,Libertarian,"4,082","Leone, Ross Lynn",Challenger,"2,577","52,732",D,2.47,33.37,66.63,"The other vote was: Owen, Meghan (Green) 2,540; Alvarado, Simon (Write-in) 37"
House,Texas,N/A,2018,District 36,36,20120101,"161,048","Babin, Brian",Incumbent,"60,908","Steele, Dayna",Challenger,N/A,N/A,N/A,N/A,N/A,"100,140",R,0,72.56,27.44,
House,Texas,N/A,2016,District 36,36,20120101,"193,675","Babin, Brian",Incumbent,N/A,N/A,N/A,Green,"24,890","Ridley, Hal Jr.",Challenger,N/A,"168,785",R,11.39,100,0,
House,Texas,N/A,2014,District 36,36,20120101,"101,663","Babin, Brian",Incumbent,"29,543","Cole, Michael K.",Challenger,Libertarian,"1,951","Veach, Rodney",Challenger,685,"72,120",R,1.46,77.48,22.52,"The other vote was: Ridley, Hal Jr. (Green) 685"
House,Texas,N/A,2012,District 36,36,20120101,"165,405","Stockman, Steve",Challenger,"62,143","Martin, Max",Challenger,Libertarian,"6,284","Cole, Michael K.",Challenger,N/A,"103,262",R,2.69,72.69,27.31,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CONGRESS 2012 to 2020 in UTAH,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Utah,N/A,2018,District 1,1,20120101,"156,692","Bishop, Robert",Incumbent,"63,308","Castillo, Lee",Challenger,United Utah Party,"29,547"," Eliason, Eric",Challenger,"4,786","93,384",R,11.62,71.22,28.78,"The other vote was: Davis, Adam (Green) 4,786"
House,Utah,N/A,2016,District 1,1,20120101,"182,928","Bishop, Robert",Incumbent,"73,381","Clemens, Peter C.",Challenger,Libertarian,"16,296","Bowden, Craig R.",Challenger,"4,850","109,547",R,5.87,71.37,28.63,"The other vote was: Fairbanks, Chadwick H. III (Unaffiliated) 4,850"
House,Utah,N/A,2014,District 1,1,20120101,"84,231","Bishop, Robert",Incumbent,"36,422","McAleer, Donna M.",Challenger,Libertarian,"4,847","Bowden, Craig R.",Challenger,"4,534","47,809",R,3.73,69.81,30.19,"The other vote was: Vance, Dwayne A. (American Independent) 4,534"
House,Utah,N/A,2012,District 1,1,20120101,"175,487","Bishop, Robert",Incumbent,"60,611","McAleer, Donna M.",Challenger,Constitution,"9,430","Phipps, Sherry",Challenger,N/A,"114,876",R,3.84,74.33,25.67,
House,Utah,N/A,2018,District 2,2,20120101,"151,489","Stewart, Chris",Incumbent,"105,051","Ghorbani, Shireen",Challenger,Libertarian,"13,504","Whipple, Jeffrey",Challenger,N/A,"46,438",R,5,59.05,40.95,
House,Utah,N/A,2016,District 2,2,20120101,"170,542","Stewart, Chris",Incumbent,"93,780","Albarran, Charlene",Challenger,Constitution,"12,519","McCollaum, Paul J. Jr.",Challenger,N/A,"76,762",R,4.52,64.52,35.48,
House,Utah,N/A,2014,District 2,2,20120101,"88,915","Stewart, Chris",Incumbent,"47,585","Robles, Luz",Challenger,Constitution,"4,509","McCausland, Shaun",Challenger,"5,179","41,330",R,3.08,65.14,34.86,"The other vote was: Hill, Wayne L. (Independent American) 3,328; Barron, Bill (Unaffiliated) 1,734; Rogers, Warren (Write-in) 117"
House,Utah,N/A,2012,District 2,2,20120101,"154,523","Stewart, Chris",Challenger,"83,176","Seegmiller, Jay",Challenger,Constitution,"5,051","Garrard, Jonathan D.",Challenger,"5,795","71,347",R,2.03,65.01,34.99,"The other vote was: Andrade, Joseph (No Party) 2,971; Kimball, Charles E. (No Party) 2,824"
House,Utah,N/A,2018,District 3,3,20120101,"174,856","Curtis, John",Incumbent,"70,686","Singer, James",Challenger,Independent American,"6,686","Duerden, Gregory",Challenger,"6,630","104,170",R,2.58,71.21,28.79,"The other vote was: Zeidner, Timothy L. (United Utah Party) 6,630"
House,Utah,N/A,2016,District 3,3,20120101,"209,589","Chaffetz, Jason",Incumbent,"75,716","Tryon, Stephen",Challenger,N/A,N/A,N/A,N/A,N/A,"133,873",R,0,73.46,26.54,
House,Utah,N/A,2014,District 3,3,20120101,"102,952","Chaffetz, Jason",Incumbent,"32,059","Wonnacott, Brian",Challenger,Independent American,"3,192","Strong, Zack",Challenger,"4,377","70,893",R,2.24,76.25,23.75,"The other vote was: Tryon, Stephen (Unaffiliated) 2,584; Mates, Ben J. (Unaffiliated) 1,513; Else, David A. (Write-in) 280"
House,Utah,N/A,2012,District 3,3,20120101,"198,828","Chaffetz, Jason",Incumbent,"60,719","Simonsen, Soren D.",Challenger,N/A,N/A,N/A,N/A,N/A,"138,109",R,0,76.61,23.39,
House,Utah,N/A,2018,District 4,4,20120101,"134,270","Love, Mia B.",Incumbent,"134,964","McAdams, Ben",Challenger,Write-in,37,"Peterson, Jonathan Larele",Challenger,N/A,694,D,0.01,49.87,50.13,
House,Utah,N/A,2016,District 4,4,20120101,"147,597","Love, Mia B.",Incumbent,"113,413","Owens, Doug",Challenger,Constitution,"13,559","Simonsen, Collin Robert",Challenger,N/A,"34,184",R,4.94,56.55,43.45,
House,Utah,N/A,2014,District 4,4,20120101,"74,936","Love, Mia B.",Challenger,"67,425","Owens, Doug",Challenger,Independent American,"2,032","Aalders, Tim",Challenger,"2,775","7,511",R,1.38,52.64,47.36,"The other vote was: Simonsen, Collin Robert (Constitution) 1,424; Vein, Jim L. (Libertarian) 1,351"
House,Utah,N/A,2012,District 4,4,20120101,"119,035","Love, Mia B.",Challenger,"119,803","Matheson, Jim",Incumbent,Libertarian,"6,439","Vein, Jim L.",Challenger,N/A,768,D,2.63,49.84,50.16,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CONGRESS 2012 to 2020 in VERMONT,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Vermont,N/A,2018,At Large,1,N/A,"70,705","Tynio, Anya ",Challenger,"188,547","Welch, Peter",Incumbent,Independent,"9,110","Ericson, Cris",Challenger,"4,089","117,842",D,3.34,27.27,72.73,"The other vote was: Potter, Laura S. (Liberty Union) 3,924; Write-In (Write-in) 165"
House,Vermont,N/A,2016,At Large,1,N/A,N/A,N/A,N/A,"264,414","Welch, Peter",Incumbent,Liberty Union,"29,410","Clawson, Erica",Challenger,"1,510","235,004",D,9.96,0,100,"The other vote was: Write-In (Write-in) 1,510"
House,Vermont,N/A,2014,At Large,1,N/A,"59,432","Donka, Mark",Challenger,"123,349","Welch, Peter",Incumbent,Independent,"2,750","Ericson, Cris",Challenger,"5,973","63,917",D,1.44,32.52,67.48,"The other vote was: Andrews, Matthew (Liberty Union) 2,071; Trudell, Jerry (Independent) 2,024; Meyer, Randall (Independent) 1,685; Write-In (Write-in) 193"
House,Vermont,N/A,2012,At Large,1,N/A,"67,543","Donka, Mark",Challenger,"208,600","Welch, Peter",Incumbent,Independent,"8,302","Desrochers, James",Challenger,"5,486","141,057",D,2.86,24.46,75.54,"The other vote was: Newton, Jane E. (Liberty Union) 4,065; LaFramboise, Andre (VoteKISS) 1,153; Scattered Write-In (Write-in) 268"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CONGRESS 2012 to 2020 in VIRGINIA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Virginia,N/A,2018,District 1,1,20120101,"183,250","Wittman, Robert J.",Incumbent,"148,464","Williams, Vangie",Challenger,Write-in,387,Write In,Challenger,N/A,"34,786",R,0.12,55.24,44.76,
House,Virginia,N/A,2016,District 1,1,20120101,"230,213","Wittman, Robert J.",Incumbent,"140,785","Rowe, Matt",Challenger,Independent,"12,866","Parker, Glenda Gail",Challenger,791,"89,428",R,3.34,62.05,37.95,The other vote was: Write-In (Republican) 791
House,Virginia,N/A,2014,District 1,1,20120101,"131,861","Wittman, Robert J.",Incumbent,"72,059","Mosher, Norman",Challenger,Green,"5,097","Parker, G. Gail",Challenger,604,"59,802",R,2.43,64.66,35.34,The other vote was: Write-In (Write-in) 604
House,Virginia,N/A,2012,District 1,1,20120101,"200,845","Wittman, Robert J.",Incumbent,"147,036","Cook, Adam M.",Challenger,Independent Party,"8,308","Parker, G. Gail",Challenger,617,"53,809",R,2.33,57.73,42.27,The other vote was: Scattered Write-In (Write-in) 617
House,Virginia,N/A,2018,District 2,2,20120101,"133,458","Taylor, Scott W.",Incumbent,"139,571","Luria, Elaine",Challenger,Write-in,371,Write-Ins,Challenger,N/A,"6,113",D,0.14,48.88,51.12,
House,Virginia,N/A,2016,District 2,2,20120101,"190,475","Taylor, Scott W.",Challenger,"119,440","Brown, Shaun Denise",Challenger,Write-in,725,Write-In,Challenger,N/A,"71,035",R,0.23,61.46,38.54,
House,Virginia,N/A,2014,District 2,2,20120101,"101,558","Rigell, E. Scott",Incumbent,"71,178","Patrick, Suzanne",Challenger,Write-in,324,Write-In,Challenger,N/A,"30,380",R,0.19,58.79,41.21,
House,Virginia,N/A,2012,District 2,2,20120101,"166,231","Rigell, E. Scott",Incumbent,"142,548","Hirschbiel, Paul O. Jr.",Challenger,Write-in,443,Scattered Write-In,Challenger,N/A,"23,683",R,0.14,53.83,46.17,
House,Virginia,N/A,2018,District 3,3,20120101,N/A,N/A,N/A,"198,615","Scott, Robert C.",Incumbent,Write-in,"19,107",Write In,Challenger,N/A,"179,508",D,8.78,0,100,
House,Virginia,N/A,2016,District 3,3,20120101,"103,289","Williams, Martin",Challenger,"208,337","Scott, Robert C.",Incumbent,Write-in,745,Write-In,Challenger,N/A,"105,048",D,0.24,33.15,66.85,
House,Virginia,N/A,2014,District 3,3,20120101,N/A,N/A,N/A,"139,197","Scott, Robert C.",Incumbent,Write-in,"8,205",Write-In,Challenger,N/A,"130,992",D,5.57,0,100,
House,Virginia,N/A,2012,District 3,3,20120101,"58,931","Longo, Dean J.",Challenger,"259,199","Scott, Robert C.",Incumbent,Write-in,806,Scattered Write-In,Challenger,N/A,"200,268",D,0.25,18.52,81.48,
